"","run","beta","lambda","prob.rnd.infection","f","pctApp","pctTest","lockdown","schools","compliance","SymPriority","deaths","propInfected","mortality","days","tests","household","relations","friends","school","random","work"
"911",1108,0.08,0.01,0.1,0,80,0.5,"false","true","High","false",262,40.1028102771407,0.63,278,19538,0.34,0.03,0.18,0.06,0.22,0.18
"912",1103,0.08,0.01,0.1,0,60,1.5,"false","true","Low","false",216,40.3729544836164,0.52,321,55141,0.34,0.03,0.18,0.06,0.22,0.18
"913",1111,0.08,0.01,0.1,0,80,3,"false","true","High","false",200,34.489058187896,0.56,298,105780,0.35,0.02,0.17,0.06,0.21,0.18
"914",1101,0.08,0.01,0.1,0,60,0.5,"false","true","Low","false",240,41.8529171687332,0.56,298,19981,0.34,0.03,0.18,0.06,0.22,0.18
"915",1112,0.08,0.01,0.1,0,80,6,"false","true","High","false",151,29.5623275158394,0.5,329,219798,0.35,0.02,0.17,0.06,0.21,0.18
"916",1085,0.08,0.01,0.1,0,40,100,"false","true","High","false",137,25.3507987717184,0.53,469,193598,0.36,0.03,0.17,0.06,0.2,0.18
"917",1105,0.08,0.01,0.1,0,60,6,"false","true","Low","false",188,32.0422124616162,0.57,378,217562,0.35,0.02,0.17,0.06,0.21,0.18
"918",1091,0.08,0.01,0.1,0,40,6,"false","true","Low","false",97,24.5520270532903,0.38,407,183823,0.36,0.02,0.17,0.06,0.21,0.17
"919",1109,0.08,0.01,0.1,0,80,1,"false","true","High","false",242,38.3799121545458,0.61,306,40327,0.34,0.03,0.17,0.06,0.21,0.18
"920",1113,0.08,0.01,0.1,0,80,100,"false","true","High","false",57,15.055194931395,0.37,397,259891,0.38,0.02,0.17,0.07,0.2,0.16
"921",1110,0.08,0.01,0.1,0,80,1.5,"false","true","High","false",214,39.4468845959498,0.53,330,60625,0.34,0.03,0.17,0.07,0.22,0.18
"922",1118,0.08,0.01,0.1,0,80,3,"false","true","Low","false",199,37.2215959886501,0.52,285,105338,0.34,0.03,0.18,0.06,0.21,0.18
"923",1131,0.08,0.01,0.1,0,0,1.5,"false","true","Low","true",182,32.4707505733276,0.54,324,57557,0.35,0.02,0.18,0.06,0.21,0.18
"924",1114,0.08,0.01,0.1,0,80,0,"false","true","Low","false",283,42.0054806234695,0.65,281,0,0.33,0.03,0.18,0.06,0.22,0.19
"925",1098,0.08,0.01,0.1,0,60,6,"false","true","High","false",114,25.4703230069577,0.43,459,250365,0.36,0.02,0.17,0.06,0.21,0.17
"926",1119,0.08,0.01,0.1,0,80,6,"false","true","Low","false",179,32.2210129436001,0.54,319,215596,0.35,0.03,0.17,0.06,0.21,0.18
"927",1092,0.08,0.01,0.1,0,40,100,"false","true","Low","false",139,26.277840401135,0.51,454,202881,0.36,0.03,0.17,0.06,0.21,0.17
"928",1106,0.08,0.01,0.1,0,60,100,"false","true","Low","false",59,20.3385548256695,0.28,508,271642,0.37,0.02,0.17,0.07,0.21,0.17
"929",1115,0.08,0.01,0.1,0,80,0.5,"false","true","Low","false",257,40.8325883313251,0.61,377,22782,0.34,0.03,0.18,0.06,0.22,0.18
"930",1095,0.08,0.01,0.1,0,60,1,"false","true","High","false",250,41.2212850312901,0.59,398,45094,0.34,0.03,0.18,0.06,0.22,0.18
"931",1107,0.08,0.01,0.1,0,80,0,"false","true","High","false",262,41.6206708905041,0.61,337,0,0.34,0.03,0.18,0.06,0.22,0.18
"932",1130,0.08,0.01,0.1,0,0,1,"false","true","Low","true",233,35.9563882302639,0.63,303,40132,0.34,0.03,0.17,0.06,0.22,0.18
"933",1117,0.08,0.01,0.1,0,80,1.5,"false","true","Low","false",247,39.0173747424884,0.62,297,56437,0.34,0.03,0.18,0.06,0.22,0.18
"934",1100,0.08,0.01,0.1,0,60,0,"false","true","Low","false",280,43.6943677848175,0.62,421,0,0.33,0.03,0.18,0.06,0.22,0.19
"935",1144,0.08,0.01,0.1,0,20,1,"false","true","Low","true",194,36.0273253780075,0.52,296,41064,0.35,0.03,0.17,0.06,0.21,0.18
"936",1116,0.08,0.01,0.1,0,80,1,"false","true","Low","false",255,40.5060831033545,0.61,332,39948,0.34,0.03,0.18,0.06,0.22,0.18
"937",1143,0.08,0.01,0.1,0,20,0.5,"false","true","Low","true",230,38.8861896062502,0.57,286,19821,0.34,0.03,0.17,0.06,0.22,0.18
"938",1136,0.08,0.01,0.1,0,20,0.5,"false","true","High","true",229,38.688926031018,0.58,302,21531,0.34,0.03,0.18,0.06,0.22,0.18
"939",1099,0.08,0.01,0.1,0,60,100,"false","true","High","false",91,20.3307808916702,0.43,498,259287,0.37,0.02,0.16,0.07,0.21,0.16
"940",1137,0.08,0.01,0.1,0,20,1,"false","true","High","true",164,34.1207680646791,0.47,310,41645,0.35,0.02,0.18,0.06,0.21,0.18
"941",1139,0.08,0.01,0.1,0,20,3,"false","true","High","true",157,29.6721343335795,0.51,337,100938,0.35,0.02,0.18,0.06,0.21,0.18
"942",1129,0.08,0.01,0.1,0,0,0.5,"false","true","Low","true",261,40.8617405838224,0.62,376,25337,0.34,0.03,0.18,0.06,0.22,0.18
"943",1140,0.08,0.01,0.1,0,20,6,"false","true","High","true",144,28.044466902476,0.5,376,106215,0.36,0.02,0.17,0.06,0.21,0.17
"944",1133,0.08,0.01,0.1,0,0,6,"false","true","Low","true",145,30.1638356590353,0.47,403,86523,0.36,0.02,0.17,0.06,0.21,0.18
"945",1171,0.08,0.01,0.1,0,60,0.5,"false","true","Low","true",213,36.3810393749757,0.57,302,20085,0.34,0.03,0.17,0.06,0.21,0.18
"946",1157,0.08,0.01,0.1,0,40,0.5,"false","true","Low","true",234,39.7150853189256,0.57,323,22431,0.34,0.03,0.18,0.06,0.22,0.19
"947",1151,0.08,0.01,0.1,0,40,1,"false","true","High","true",166,32.4785245073269,0.5,339,47424,0.35,0.02,0.18,0.06,0.21,0.18
"948",1138,0.08,0.01,0.1,0,20,1.5,"false","true","High","true",184,32.5912465503168,0.55,401,72110,0.35,0.02,0.18,0.06,0.21,0.18
"949",1132,0.08,0.01,0.1,0,0,3,"false","true","Low","true",136,29.800404244568,0.44,433,86834,0.35,0.02,0.18,0.06,0.21,0.18
"950",1145,0.08,0.01,0.1,0,20,1.5,"false","true","Low","true",170,31.8867337816302,0.52,358,63379,0.35,0.02,0.18,0.05,0.2,0.19
